2015-05-19_19-49-33_UTC.txt,2015-05-19_19-49-33_UTC.jpg,"Adams Schoolhouse, Easton. Built c. 1850. #easton #eastonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram #ig_newengland #igersnewengland","Adams Schoolhouse, Easton",41.2600894,-73.2869738
,,,,,
2015-05-21_22-56-53_UTC.txt,2015-05-21_22-56-53_UTC.jpg,"Pine Grove Schoolhouse, Avon. Built in 1865. #avon #avonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram","Pine Grove Schoolhouse, Avon",41.7686441,-72.8599103
,,,,,
2015-05-23_15-14-11_UTC.txt,2015-05-23_15-14-11_UTC.jpg,"Northwest Middle Haddam School, East Hampton. Built in 1842. Currently the Christ Church Parish Hall. #middlehaddam #middlehaddamct #easthampton #easthamptonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Northwest Middle Haddam School, East Hampton",41.5565424,-72.5544958
,,,,,
2015-05-26_21-10-38_UTC.txt,2015-05-26_21-10-38_UTC.jpg,"Green Schoolhouse, Canterbury. Built in 1850. #canterbury #canterburyct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram","Green Schoolhouse, Canterbury",41.6984319,-71.9709075
,,,,,
2015-05-30_20-28-09_UTC.txt,2015-05-30_20-28-09_UTC.jpg,"Center School, Salem. Built c. 1885. #salem #salemct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse","Center School, Salem",41.481098,-72.2698039
,,,,,
2015-06-01_15-35-16_UTC.txt,2015-06-01_15-35-16_UTC.jpg,"Canterbury District School, Johnsonville, East Haddam. Built in 1862. This Canterbury schoolhouse was one of many historic buildings moved by Raymond Schmitt in the 1960s to the former mill village of Johnsonville. Schmitt wanted to create a tourist attraction in this section of East Haddam, a plan that didn't exactly work out in the long-term. Today, Johnsonville is known as a ""ghost town"" or ""abandoned village."" And it's for sale. More here: http://www.thesizeofconnecticut.com/2014/09/johnsonville.html?m=1","Canterbury District School, Johnsonville, East Haddam",41.4781097,-72.4021423
,,,,,
2015-06-02_18-43-12_UTC.txt,2015-06-02_18-43-12_UTC.jpg,"Jordan Schoolhouse, Waterford. Built in 1740. #waterford #waterfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse","Jordan Schoolhouse, Waterford",41.3392648,-72.1442439
,,,,,
2015-06-05_12-44-56_UTC.txt,2015-06-05_12-44-56_UTC.jpg,"Red-White School, Woodstock. Built in 1873. No, there's nothing red about this schoolhouse; its name comes from an earlier school it was built to replace, which was painted red. #woodstock #woodstockct #northwoodstock #northwoodstockct #ct #Connecticut #newengland #oldschool #oldschoolhouse #schoolhouse #oneroomschool","Red-White School, Woodstock",41.9780718,-72.0741763
,,,,,
2015-06-07_18-21-53_UTC.txt,2015-06-07_18-21-53_UTC.jpg,"Marion Schoolhouse, Southington. Built in 1825 as a one-room school when the now quiet village of Marion was a busy commercial/industrial area. Expanded to a two-room school in 1920. Used as a school until the 1960s. Almost torn down in 1997, but saved by local preservationists. Now the building is used as a meeting place for different community groups. It also houses a small museum. #marionct #marion #southington #southingtonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse","Marion Schoolhouse, Southington",41.5646604,-72.9335068
,,,,,
2015-06-08_18-31-13_UTC.txt,2015-06-08_18-31-13_UTC.jpg,"South End Schoolhouse, Southington. Built sometime after 1810, when, according to historicbuildingsct.com, ""the original and smaller [!] schoolhouse on the site, built around 1760, burned down."" #southington #southingtonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #ig_connecticut #connecticutgram","South End Schoolhouse, Southington",41.5700112,-72.8780953
,,,,,
2015-06-09_20-57-51_UTC.txt,2015-06-09_20-57-51_UTC.jpg,"Graniteville School, Waterford. Built c. 1878. The Graniteville Historic District in Waterford is named for the granite quarries that were this area's main industry beginning in the mid-19th century. This building replaced an earlier area schoolhouse and is now used by a Boy Scout troop. #waterford #waterfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #schoolhouse","Graniteville School, Waterford",41.8635981,-71.4932259
,,,,,
2015-06-11_10-53-40_UTC.txt,2015-06-11_10-53-40_UTC.jpg,"Rimmon School House, Beacon Falls. Built in 1779. This was the schoolhouse that sparked my interest in these little buildings. (Not the first I ever saw - there was one in the town where I grew up, Adams Academy in Westport, posted here a few weeks back.) I was researching a story about day trip options in the Valley and when I came across this building I knew I had to include it. After that, I began noticing other schoolhouses everywhere I went. Last I heard, the Rimmon School was in bad shape physically and its new owners didn't much care what happened to it. Hopefully that's no longer the case. #beaconfalls #beaconfallsct #ct #Connecticut #cthistory #oldschool #oldschoolhouse #schoolhouse #oneroomschool #oneroomschoolhouse","Rimmon School House, Beacon Falls",41.4240072,-73.0830221
,,,,,
2015-06-11_10-58-14_UTC.txt,2015-06-11_10-58-14_UTC.jpg,"Original chalkboard inside the Rimmon School House, Beacon Falls. #beaconfalls #beaconfallsct #ct #Connecticut #cthistory #oldschool #oldschoolhouse #schoolhouse ##oneroomschoolhouse #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #oneroomschool #oneroomschoolhouse #oneroomschool","Original chalkboard inside the Rimmon School House, Beacon Falls",41.4240072,-73.0830221
,,,,,
2015-06-12_13-15-21_UTC.txt,2015-06-12_13-15-21_UTC.jpg,"Keeney Schoolhouse, Manchester. Built c. 1751, then rebuilt as a replica in a new location in 1975 out of wood salvaged from the original. #manchester #manchesterct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Keeney Schoolhouse, Manchester",41.7636149,-72.525519
,,,,,
2015-06-15_19-31-17_UTC.txt,2015-06-15_19-31-17_UTC.jpg,"Central School, Portland. Built in 1889. Originally a high school, it is now the Portland Town Hall and Board of Education office. #portland #portlandct #ct #Connecticut #cthistory #newengland #newenglandhistory  #oldschool #oldschoolhouse #schoolhouse","Central School, Portland",41.5807761,-72.6226304
,,,,,
2015-06-17_16-00-08_UTC.txt,2015-06-17_16-00-08_UTC.jpg,"Wylie School, Voluntown. Built c. 1850. #voluntown #voluntownct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Wylie School, Voluntown",41.5966674,-71.8242071
,,,,,
2015-06-18_22-03-49_UTC.txt,2015-06-18_22-03-49_UTC.jpg,"Chestnut Hill School, East Hampton. Built in 1840. #easthampton #easthamptonct #ct #Connecticut #cthistory #newengland #newenglandhistory #scenesofnewengland #scenesofct #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Chestnut Hill School, East Hampton",41.6828766,-72.2798023
,,,,,
2015-06-20_12-17-24_UTC.txt,2015-06-20_12-17-24_UTC.jpg,"Worthington Academy, Berlin. Built in 1831. It's been a church and a courthouse, and is now the Berlin Free Library. #berlin #berlinct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse #ig_ct #scenesofnewengland #scenesofct #ig_connecticut #connecticutgram #ig_newengland #igersnewengland #ctlove","Worthington Academy, Berlin",41.6178438,-72.7168875
,,,,,
2015-06-22_19-27-07_UTC.txt,2015-06-22_19-27-07_UTC.jpg,"Little Boston School, East Lyme. The sign says it was founded in 1734; that's the date when a school was known to have been founded in this area. This particular building was constructed at some point between 1803 and 1805. Located on the grounds of the 1660 Thomas Lee House, this school was named Little Boston because ""the quality of the education was considered to be comparable to that of Boston."" #eastlyme #eastlymect #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Little Boston School, East Lyme",41.3668708,-72.2154334
,,,,,
2015-06-23_15-32-50_UTC.txt,2015-06-23_15-32-50_UTC.jpg,"Old Center School, Durham. Built in 1775. #durham #durhamct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Old Center School, Durham",41.4817822,-72.6812582
,,,,,
2015-06-25_17-43-25_UTC.txt,2015-06-25_17-43-25_UTC.jpg,"South School, East Granby. I don't know when this one was constructed; one vague mention I found indicates it may have been in the 1920s, though that seems late. (If you know, leave a comment!) This building is currently used as a thrift shop, the proceeds of which support a local food pantry. It's one of two historic CT schoolhouses - that I'm aware of - that are now thrift shops. #eastgranby #eastgranbyct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","South School, East Granby",41.9329394,-72.7280786
,,,,,
2015-06-29_21-20-29_UTC.txt,2015-06-29_21-20-29_UTC.jpg,"Center School, Seymour. Built as a high school in 1884-6. According to electronicvalley.org, ""It was a tradition of each of the early graduating classes to engrave the year of their graduation into the granite blocks of the foundation. Today these engravings can still be clearly seen."" (The building was later used as a K-8 school, combining the student populations from a number of one-room schoolhouses.) #seymour #seymourct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Center School, Seymour",41.3911716,-73.0753221
,,,,,
2015-07-01_21-46-51_UTC.txt,2015-07-01_21-46-51_UTC.jpg,"Occasionally, there is still a schoolhouse to be found on a Schoolhouse Lane. #haddam #connecticut #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Occasionally, there is still a schoolhouse to be found on a Schoolhouse Lane",41.2170467,-73.425862
,,,,,
2015-07-01_22-16-45_UTC.txt,2015-07-01_22-16-45_UTC.jpg,"First District School, Haddam. Built in 1866. (Located on Schoolhouse Lane, see previous post.) #haddam #haddamct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","First District School, Haddam",41.4440278,-72.5540337
,,,,,
2015-07-05_22-57-31_UTC.txt,2015-07-05_22-57-31_UTC.jpg,"Quasset School, Woodstock. Built c. 1854. The first schoolhouse in this district was built in 1738, and the first public school in Woodstock was established in 1690. Random fact courtesy of the Town of Woodstock website: in 1963 ""the Lt. Ambassador of England representing Woodstock, England presented Quasset School with a portrait of King George II and a replica of the Union Jack that would have flown for the 27 years that the school was under British rule. Two oak trees from the grounds of Blenheim Palace in Woodstock, England, birthplace of Winston Churchill, were planted near the building."" #woodstock #woodstockct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Quasset School, Woodstock",41.915269,-71.9956518
,,,,,
2015-07-05_22-59-37_UTC.txt,2015-07-05_22-59-37_UTC.jpg,The sign for Quasset School in Woodstock (see previous post) is as cute as the schoolhouse itself.) #woodstock #woodstockct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse,The sign for Quasset School in Woodstock (see previous post) is as cute as the schoolhouse itself,41.915269,-71.9956518
,,,,,
2015-07-08_15-36-13_UTC.txt,2015-07-08_15-36-13_UTC.jpg,"Higganum West School House, Haddam. Built in 1858. I debated whether or not to post this because it's half covered by the leaves. But I think you can still sort of see how it looks. The plaque is on the front of the building, which has been converted into condos. (One seems to be for sale, if anyone's interested! The address is 5 Candlewood Hill Rd.) The plaque says Higganum West, but this was once called the Green School because it replaced an earlier school building that stood on the nearby Higganum Green. Confusingly, some websites call this the ""Old Green School"" and say it was built in the 1840s. Also confusingly, another school - the Higganum Union School - is also said to have replaced the original Green School. This contradictory information is all just fun for an Instagram picture, but if I were writing a newspaper article or book about old schools I think Haddam would be one town that would drive me nuts:). #higganum #higganumct #haddam #haddamct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Higganum West School House, Haddam",41.4970432,-72.5570348
,,,,,
2015-07-08_20-50-37_UTC.txt,2015-07-08_20-50-37_UTC.jpg,"Little Red Schoolhouse or Cow Hill Red Schoolhouse, Clinton. Built in 1800. Located on Cow Hill Road, once the site of a pasture, this school fell into disrepair like many old schoolhouses do. But it was renovated in 1918 to create a clubhouse for the Cow Hill Red Schoolhouse Association. The club apparently held ""festivals"" at the school on holidays. #clinton #clintonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Little Red Schoolhouse or Cow Hill Red Schoolhouse, Clinton",41.3103769,-72.5453685
,,,,,
2015-07-10_17-21-50_UTC.txt,2015-07-10_17-21-50_UTC.jpg,"Brick School, Coventry. Built in 1825. #coventry #coventryct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Brick School, Coventry",41.8184315,-72.3436925
,,,,,
2015-07-13_12-06-14_UTC.txt,2015-07-13_12-06-14_UTC.jpg,"Goshen Academy, Goshen. Built in 1824. It is also known as Eagle Hall, and now houses the Goshen Historical Society. #goshen #goshenct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Goshen Academy, Goshen",41.8346152,-73.2267276
,,,,,
2015-07-14_12-22-06_UTC.txt,2015-07-14_12-22-06_UTC.jpg,"Skiff Mountain School, Kent. Built ""definitely pre-1812, and probably...nearer to 1760"" according to the Kent Historical Society. (This one is going on my favorites list!) #kent #kentct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #scenesofnewengland #scenesofct #ig_connecticut #connecticutgram #ig_newengland #igersnewengland #ctlove","Skiff Mountain School, Kent",41.7829619,-73.4559097
,,,,,
2015-07-15_17-56-55_UTC.txt,2015-07-15_17-56-55_UTC.jpg,"Brick Academy, Torrington. Built in 1835. This is the oldest building in Torrington's Downtown Historic District. That sounded quite strange to me until I read that when Torrington was first settled, the area that is now downtown was uninhabited, but was ""economically important as a source of pine timber."" (Quote from lakeridgect.com.) #torrington #torringtonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Brick Academy, Torrington",41.8013994,-73.1220703
,,,,,
2015-07-16_13-03-46_UTC.txt,2015-07-16_13-03-46_UTC.jpg,"Beebe Hill School, Falls Village, Canaan. Built in 1918 to replace the 1843 original which was destroyed in a fire. #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse #fallsvillage #fallsvillagect #canaan #canaanct","Beebe Hill School, Falls Village, Canaan",41.9530827,-73.3596151
,,,,,
2015-07-17_12-41-48_UTC.txt,2015-07-17_12-41-48_UTC.jpg,"(West) Wallop School, Enfield. Built in 1800. I decided to put this one up today because I just saw this recent article about its history and summer open house days: http://www.courant.com/reminder-news/enfield-edition/rnw-en-enfield-wallop-school-0723-20150715-story.html #enfield #enfieldct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","(West) Wallop School, Enfield",41.9557651,-72.5428956
,,,,,
2015-07-20_21-04-30_UTC.txt,2015-07-20_21-04-30_UTC.jpg,"Gales Ferry School, Gales Ferry, Ledyard. Built in 1868. This was not the first school to stand at this location; an earlier one was built around 1750. #galesferry #galesferryct #ledyard #ledyardct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Gales Ferry School, Gales Ferry, Ledyard",41.4522631,-72.0698892
,,,,,
2015-07-22_19-10-15_UTC.txt,2015-07-22_19-10-15_UTC.jpg,"Hockanum School, East Hartford. Built in 1870. #easthartford #easthartfordct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Hockanum School, East Hartford",41.7366686,-72.6318462
,,,,,
2015-07-25_17-49-47_UTC.txt,2015-07-25_17-49-47_UTC.jpg,"Lee Academy, Madison. Built in 1821. #madison #madisonct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #schoolhouse","Lee Academy, Madison",41.281186,-72.6006657
,,,,,
2015-07-27_20-16-52_UTC.txt,2015-07-27_20-16-52_UTC.jpg,"Sometimes the school is gone, but its memory is preserved. The Gates Hill School in Salem burned down, but this sign remains. #salem #salemct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Sometimes the school is gone, but its memory is preserved",41.6032207,-73.087749
,,,,,
2015-07-28_13-58-50_UTC.txt,2015-07-28_13-58-50_UTC.jpg,"Cannondale School, Wilton. Built in 1872. Now it is a restaurant, called the Schoolhouse at Cannondale, located at Cannon Crossing. More about Cannondale and Cannon Crossing's other historic buildings here: http://www.thesizeofconnecticut.com/2012/02/6-useful-well-maybe-not-facts-about.html?m=0 #wilton #wiltonct #cannondale #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse  #ig_ct #scenesofnewengland #scenesofct #ig_connecticut #connecticutgram #ig_newengland #igersnewengland #ctlove #ctvisit #cannondalect #cannoncrossing","Cannondale School, Wilton",41.2170467,-73.425862
,,,,,
2015-07-30_11-05-37_UTC.txt,2015-07-30_11-05-37_UTC.jpg,"Moor's Charity School, Columbia. Built in 1755 (in what was then the town of Lebanon.) This building housed a Christian school founded by Reverend Eleazar Wheelock, who intended to prepare Native Americans to return to their tribes as missionaries. His school wasn't much of a success in this location, but in 1770 Wheelock moved to New Hampshire and the rest is Ivy history: the plaque on the front of the school reads: ""Proudly remembered for two hundred years by generations of Dartmouth men as seeding ground of Dartmouth College and faithful steward of Eleazar Wheelock's generous and crusading spirit."" #columbia #columbiact #dartmouthcollege #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Moor's Charity School, Columbia",41.7020432,-72.3011917
,,,,,
2015-08-02_13-40-10_UTC.txt,2015-08-02_13-40-10_UTC.jpg,"Former schoolhouse, current North Woodstock Library, Woodstock. Built in 1843. The library moved into this building in 1950. There are still some original school desks inside. (And don't worry, the leaves aren't changing yet - I took this pic last fall;) #woodstock #woodstockct #northwoodstock #northwoodstockct #ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse#ct #Connecticut #cthistory #newengland #newenglandhistory #oldschool #oldschoolhouse #oneroomschool #schoolhouse #oneroomschool #oneroomschoolhouse","Former schoolhouse, current North Woodstock Library, Woodstock",41.995424,-71.9998729
,,,,,
